BTC-Date,BTC-Open,BTC-High,BTC-Low,BTC-Close,BTC-Adj Close,BTC-Volume,ETH-Date,ETH-Open,ETH-High,ETH-Low,ETH-Close,ETH-Adj Close,ETH-Volume,DOGE-Date,DOGE-Open,DOGE-High,DOGE-Low,DOGE-Close,DOGE-Adj Close,DOGE-Volume,LTC-Date,LTC-Open,LTC-High,LTC-Low,LTC-Close,LTC-Adj Close,LTC-Volume,DOGE-up-DoD,BTC-up-DoD,DOGE-Win,BTC-Win
19/06/2017,2616.820068,2800.47998,2613.97998,2754.379883,2754.379883,300034010,19/06/2017,358.200012,365.220001,323.690002,350.529999,350.529999,201343473,19/06/2017,0.003098,0.00323,0.00304,0.003133,0.003133,19843,19/06/2017,47.369999,48.32,43.290001,45.68,45.68,68659918,1,1,W,W
20/06/2017,2754.379883,2804.409912,2624.350098,2677.620117,2677.620117,313234721,20/06/2017,350.529999,352.829987,138.5,325.299988,325.299988,305462617,20/06/2017,0.003133,0.003229,0.002825,0.002964,0.002964,9027,20/06/2017,45.68,46.75,42.849998,44.5,44.5,53663961,0,0,L,L
21/06/2017,2677.620117,2757.320068,2623.169922,2722.840088,2722.840088,210318780,21/06/2017,325.299988,333.399994,308.209991,320.970001,320.970001,155828144,21/06/2017,0.002964,0.003151,0.00285,0.003014,0.003014,16464,21/06/2017,44.5,47.91,43.209999,46.16,46.16,44885019,1,1,W,W
22/06/2017,2722.840088,2759.659912,2699.47998,2710.370117,2710.370117,155303414,22/06/2017,320.970001,331.529999,319.619995,326.850006,326.850006,78597250,22/06/2017,0.003014,0.003131,0.002941,0.00304,0.00304,17667,22/06/2017,46.16,46.98,45.48,46,46,24046249,1,0,W,L
23/06/2017,2710.370117,2741.560059,2540.350098,2590.050049,2590.050049,228007287,23/06/2017,326.850006,330.279999,298.730011,304.540009,304.540009,114491120,23/06/2017,0.00304,0.003146,0.002712,0.002822,0.002822,16589,23/06/2017,46,46.09,42.040001,42.700001,42.700001,35158428,0,0,L,L
24/06/2017,2590.050049,2660.659912,2472.370117,2541.620117,2541.620117,220679135,24/06/2017,304.540009,309.980011,253.300003,279.359985,279.359985,222961091,24/06/2017,0.002822,0.003156,0.002378,0.002684,0.002684,15692,24/06/2017,42.700001,44.02,39.330002,41.279999,41.279999,40946994,0,0,L,L
25/06/2017,2541.620117,2584.75,2327.26001,2446.050049,2446.050049,401912134,25/06/2017,279.359985,293.549988,209.550003,253.679993,253.679993,444174618,25/06/2017,0.002684,0.002885,0.002235,0.00251,0.00251,14187,25/06/2017,41.279999,42.209999,34.43,38.529999,38.529999,67058517,0,0,L,L
26/06/2017,2446.050049,2585.060059,2309.629883,2583.75,2583.75,381517099,26/06/2017,253.679993,286.640015,211.470001,286.140015,286.140015,346738914,26/06/2017,0.00251,0.002682,0.002233,0.002455,0.002455,14238,26/06/2017,38.529999,40.240002,34.189999,40.240002,40.240002,51972842,0,1,L,W
27/06/2017,2583.75,2616.949951,2490.110107,2577.73999,2577.73999,279792448,27/06/2017,286.140015,323.869995,260.890015,315.859985,315.859985,366875067,27/06/2017,0.002455,0.002821,0.002446,0.002685,0.002685,13068,27/06/2017,40.240002,43.099998,37.950001,41.889999,41.889999,47463923,1,0,W,L
28/06/2017,2577.73999,2605.860107,2526.51001,2558.370117,2558.370117,191733499,28/06/2017,315.859985,322.279999,285.890015,292.899994,292.899994,249819374,28/06/2017,0.002685,0.002791,0.002474,0.00261,0.00261,13473,28/06/2017,41.889999,41.939999,39.450001,40.130001,40.130001,25918352,0,0,L,L
29/06/2017,2558.370117,2576.280029,2469.540039,2480.610107,2480.610107,183878856,29/06/2017,292.899994,305.299988,270.429993,280.679993,280.679993,205409173,29/06/2017,0.00261,0.002688,0.002473,0.002555,0.002555,23896,29/06/2017,40.130001,41.220001,39.290001,39.48,39.48,20906005,0,0,L,L
30/06/2017,2480.610107,2529.620117,2387.469971,2424.610107,2424.610107,160661673,30/06/2017,280.679993,281.809998,253.179993,261,261,214127111,30/06/2017,0.002555,0.002562,0.002173,0.002215,0.002215,19965,30/06/2017,39.48,39.700001,37.119999,38.080002,38.080002,19837650,0,0,L,L
1/07/2017,2424.610107,2555.340088,2375.860107,2536.459961,2536.459961,165839565,1/07/2017,261,293.299988,254.190002,283.98999,283.98999,189730463,1/07/2017,0.002215,0.002516,0.002163,0.002439,0.002439,12233,1/07/2017,38.080002,41.650002,36.869999,41.259998,41.259998,26758013,1,1,W,W
2/07/2017,2536.459961,2617.47998,2506.300049,2572.469971,2572.469971,212244951,2/07/2017,283.98999,284.309998,272.640015,276.410004,276.410004,139887958,2/07/2017,0.002439,0.002558,0.002269,0.00251,0.00251,13632,2/07/2017,41.259998,47.560001,40.360001,45.34,45.34,82237199,1,1,W,W
3/07/2017,2572.469971,2658.72998,2569.98999,2617.320068,2617.320068,210433639,3/07/2017,276.410004,282.320007,265.209991,269.049988,269.049988,141480666,3/07/2017,0.00251,0.002643,0.002436,0.002522,0.002522,22812,3/07/2017,45.34,54.82,45.34,54.509998,54.509998,136045162,1,1,W,W
4/07/2017,2617.320068,2642.73999,2562.040039,2627.860107,2627.860107,232257106,4/07/2017,269.049988,274.029999,253.699997,266,266,162838117,4/07/2017,0.002522,0.002719,0.00237,0.00265,0.00265,16786,4/07/2017,54.509998,56.580002,49.110001,52.919998,52.919998,97598572,1,1,W,W
5/07/2017,2627.860107,2634.840088,2581.800049,2614.23999,2614.23999,156558009,5/07/2017,266,274.549988,261.570007,265.880005,265.880005,106470793,5/07/2017,0.00265,0.00275,0.002568,0.002663,0.002663,25021,5/07/2017,52.919998,52.98,49.790001,51.040001,51.040001,42796216,1,0,W,L
6/07/2017,2614.23999,2617.47998,2484.72998,2513.879883,2513.879883,229168229,6/07/2017,265.880005,266.25,236.160004,240.940002,240.940002,171183446,6/07/2017,0.002663,0.002667,0.00236,0.002383,0.002383,12230,6/07/2017,51.040001,51.18,44.470001,46.099998,46.099998,82111789,0,0,L,L
7/07/2017,2513.879883,2568.72998,2480.620117,2564.860107,2564.860107,136973389,7/07/2017,240.940002,248.350006,230.960007,245.669998,245.669998,139823006,7/07/2017,0.002383,0.002487,0.002168,0.002376,0.002376,7710,7/07/2017,46.099998,52.110001,44.330002,51.220001,51.220001,62095488,0,1,L,W
8/07/2017,2564.860107,2576.72998,2509.649902,2511.429932,2511.429932,99506518,8/07/2017,245.669998,251.789993,236.589996,237.720001,237.720001,76538488,8/07/2017,0.002376,0.002446,0.002237,0.002285,0.002285,15845,8/07/2017,51.220001,52.400002,48.32,48.630001,48.630001,43087563,0,0,L,L
9/07/2017,2511.429932,2530.340088,2271.790039,2344.02002,2344.02002,297270301,9/07/2017,237.720001,240.089996,188.210007,205.759995,205.759995,274808713,9/07/2017,0.002285,0.002352,0.001862,0.001982,0.001982,14470,9/07/2017,48.630001,49.66,42.68,45,45,66471287,0,0,L,L
10/07/2017,2344.02002,2412.75,2265.47998,2324.290039,2324.290039,341998621,10/07/2017,205.759995,216.160004,175.210007,190.550003,190.550003,368656185,10/07/2017,0.001982,0.0021,0.001621,0.001801,0.001801,5939,10/07/2017,45,46.689999,41.84,43.98,43.98,66201265,0,0,L,L
11/07/2017,2324.290039,2424.820068,2262.080078,2403.090088,2403.090088,257095280,11/07/2017,190.550003,227.059998,181.619995,224.149994,224.149994,289483936,11/07/2017,0.001801,0.002019,0.001742,0.001868,0.001868,17723,11/07/2017,43.98,48.380001,42.400002,47.139999,47.139999,60143698,1,1,W,W
12/07/2017,2403.090088,2436.659912,2334.959961,2362.439941,2362.439941,208630220,12/07/2017,224.149994,226.660004,193.199997,205.410004,205.410004,196303864,12/07/2017,0.001868,0.002047,0.001733,0.001796,0.001796,12607,12/07/2017,47.139999,47.66,44.07,45.689999,45.689999,33745880,0,0,L,L
13/07/2017,2362.439941,2370.530029,2165.360107,2234.169922,2234.169922,257704533,13/07/2017,205.410004,207.070007,182.619995,197.139999,197.139999,181470096,13/07/2017,0.001796,0.001851,0.001558,0.001658,0.001658,11907,13/07/2017,45.689999,45.959999,39.959999,42.459999,42.459999,53012174,0,0,L,L
14/07/2017,2234.169922,2237.129883,1974.030029,1975.079956,1975.079956,320719096,14/07/2017,197.139999,198.710007,168.949997,169.100006,169.100006,176484014,14/07/2017,0.001658,0.001658,0.001446,0.001466,0.001466,8413,14/07/2017,42.459999,42.68,37.700001,38.41,38.41,55602665,0,0,L,L
15/07/2017,1975.079956,2044.410034,1808.98999,1914.089966,1914.089966,364287861,15/07/2017,169.100006,171.910004,132.639999,155.419998,155.419998,374176884,15/07/2017,0.001466,0.001558,0.001224,0.001286,0.001286,16673,15/07/2017,38.41,41.810001,35.490002,40.700001,40.700001,65293460,0,0,L,L
16/07/2017,1914.089966,2233.830078,1913.790039,2233.389893,2233.389893,368366495,16/07/2017,155.419998,190.259995,154.25,189.970001,189.970001,352420261,16/07/2017,0.001286,0.001562,0.001284,0.001562,0.001562,9239,16/07/2017,40.700001,42.98,39.91,42.169998,42.169998,60156241,1,1,W,W
17/07/2017,2233.389893,2400.73999,2164.590088,2320.22998,2320.22998,465220151,17/07/2017,189.970001,256.890015,177.419998,227.089996,227.089996,642203465,17/07/2017,0.001562,0.001953,0.00143,0.001809,0.001809,7211,17/07/2017,42.169998,44.84,40.740002,43.349998,43.349998,57140834,1,1,W,W
18/07/2017,2320.22998,2412.379883,2243.129883,2282.580078,2282.580078,357639189,18/07/2017,227.089996,244.020004,187.210007,194.410004,194.410004,576048989,18/07/2017,0.001809,0.002039,0.001622,0.001659,0.001659,14374,18/07/2017,43.349998,43.77,39.82,40.110001,40.110001,41443140,0,0,L,L
19/07/2017,2282.580078,2932.810059,2282.110107,2866.02002,2866.02002,807416890,19/07/2017,194.410004,235.860001,194.410004,226.330002,226.330002,504434488,19/07/2017,0.001659,0.001953,0.001614,0.001892,0.001892,12618,19/07/2017,40.110001,45.23,40.110001,44.349998,44.349998,61701476,1,1,W,W
20/07/2017,2866.02002,2873.959961,2622.540039,2675.080078,2675.080078,529154789,20/07/2017,226.330002,236.619995,209.460007,216.330002,216.330002,233383296,20/07/2017,0.001892,0.002016,0.00183,0.001915,0.001915,9646,20/07/2017,44.349998,47.310001,43.990002,45.200001,45.200001,51397779,1,0,W,L
21/07/2017,2675.080078,2876.709961,2658.590088,2836.530029,2836.530029,341992860,21/07/2017,216.330002,236.550003,215.300003,230.470001,230.470001,151128752,21/07/2017,0.001915,0.002099,0.00186,0.00197,0.00197,7697,21/07/2017,45.200001,47.110001,44.880001,46.470001,46.470001,22979927,1,1,W,W
22/07/2017,2836.530029,2856.669922,2675.649902,2756.610107,2756.610107,299869260,22/07/2017,230.470001,234.169998,220.300003,228.320007,228.320007,128301932,22/07/2017,0.00197,0.002159,0.001959,0.001993,0.001993,11333,22/07/2017,46.470001,46.669998,43.630001,44.669998,44.669998,28134127,1,0,W,L
23/07/2017,2756.610107,2798.889893,2715.689941,2763.419922,2763.419922,229047365,23/07/2017,228.320007,229.559998,224.039993,225.479996,225.479996,90165893,23/07/2017,0.001993,0.002052,0.001903,0.002023,0.002023,14594,23/07/2017,44.669998,45.279999,43.849998,44.77,44.77,20003120,1,1,W,W
24/07/2017,2763.419922,2779.080078,2472.620117,2582.580078,2582.580078,534765380,24/07/2017,225.479996,225.979996,192.639999,203.589996,203.589996,285374761,24/07/2017,0.002023,0.002039,0.001685,0.00176,0.00176,15987,24/07/2017,44.77,45.049999,40.52,42.299999,42.299999,42446216,0,0,L,L
25/07/2017,2582.580078,2631.72998,2441.540039,2559.209961,2559.209961,340465234,25/07/2017,203.589996,209.289993,193.100006,202.880005,202.880005,161659275,25/07/2017,0.00176,0.001866,0.001668,0.001785,0.001785,7212,25/07/2017,42.299999,43.09,40.470001,42.029999,42.029999,24636676,1,0,W,L
26/07/2017,2559.209961,2712.919922,2547.73999,2691.879883,2691.879883,269880857,26/07/2017,202.880005,205.679993,198.929993,202.929993,202.929993,102009361,26/07/2017,0.001785,0.001912,0.001731,0.001846,0.001846,8979,26/07/2017,42.029999,42.41,40.889999,41.889999,41.889999,20292493,1,1,W,W
27/07/2017,2691.879883,2843.780029,2683.590088,2806.75,2806.75,383479795,27/07/2017,202.929993,203.929993,189.770004,191.210007,191.210007,123425467,27/07/2017,0.001846,0.001848,0.001696,0.001768,0.001768,14242,27/07/2017,41.889999,42.189999,40.169998,40.43,40.43,25261842,0,1,L,W
28/07/2017,2806.75,2812.129883,2699.419922,2733.5,2733.5,230818894,28/07/2017,191.210007,209.570007,177.690002,206.139999,206.139999,192325102,28/07/2017,0.001768,0.001787,0.001626,0.001743,0.001743,9625,28/07/2017,40.43,41.400002,38.549999,41.07,41.07,21624892,0,0,L,L
29/07/2017,2733.5,2773.060059,2621.679932,2766.48999,2766.48999,222933516,29/07/2017,206.139999,209.880005,194.119995,196.779999,196.779999,110586575,29/07/2017,0.001743,0.001781,0.001621,0.001684,0.001684,11810,29/07/2017,41.07,42.049999,39.82,40.610001,40.610001,14790620,0,1,L,W
30/07/2017,2766.48999,2916.300049,2723.050049,2883.27002,2883.27002,254836601,30/07/2017,196.779999,201.779999,190.529999,201.330002,201.330002,103641349,30/07/2017,0.001684,0.001813,0.001613,0.001647,0.001647,15817,30/07/2017,40.610001,43.57,38.450001,42.380001,42.380001,36896252,0,1,L,W
31/07/2017,2883.27002,2946.02002,2659.620117,2746.98999,2746.98999,341216428,31/07/2017,201.330002,232.550003,201.270004,225.899994,225.899994,314260050,31/07/2017,0.001647,0.001808,0.001594,0.00178,0.00178,15187,31/07/2017,42.380001,43.93,41.110001,43.16,43.16,39690704,1,0,W,L
1/08/2017,2746.98999,2773.800049,2668.870117,2720.530029,2720.530029,222534344,1/08/2017,225.899994,228.979996,215.710007,218.119995,218.119995,122967812,1/08/2017,0.00178,0.001924,0.001677,0.001785,0.001785,14346,1/08/2017,43.16,43.189999,41.66,41.919998,41.919998,20133705,1,0,W,L
2/08/2017,2720.530029,2822.879883,2717.620117,2809.98999,2809.98999,188517085,2/08/2017,218.119995,228.080002,217.839996,224.389999,224.389999,93201219,2/08/2017,0.001785,0.001849,0.001656,0.001762,0.001762,15294,2/08/2017,41.919998,43.18,41.799999,42.75,42.75,14029809,0,1,L,W
3/08/2017,2809.98999,2892.669922,2779.51001,2878.48999,2878.48999,195800289,3/08/2017,224.389999,227.449997,219.729996,220.600006,220.600006,87804496,3/08/2017,0.001762,0.001834,0.001689,0.001777,0.001777,9273,3/08/2017,42.75,43.77,42.41,43.310001,43.310001,16242345,1,1,W,W
4/08/2017,2878.48999,3344.01001,2875.909912,3262.800049,3262.800049,503737620,4/08/2017,220.600006,258.470001,219.720001,253.089996,253.089996,251531536,4/08/2017,0.001777,0.002068,0.001756,0.002011,0.002011,10745,4/08/2017,43.310001,47.23,43.209999,46.240002,46.240002,40240694,1,1,W,W
5/08/2017,3262.800049,3295.070068,3166.52002,3232.030029,3232.030029,196484496,5/08/2017,253.089996,272.220001,251.789993,264.559998,264.559998,219315844,5/08/2017,0.002011,0.002144,0.001801,0.001935,0.001935,9170,5/08/2017,46.240002,46.880001,45.16,45.560001,45.560001,20509678,0,0,L,L
6/08/2017,3232.030029,3425.129883,3198.51001,3401.909912,3401.909912,294021645,6/08/2017,264.559998,274.390015,257.410004,269.940002,269.940002,158590573,6/08/2017,0.001935,0.002019,0.001858,0.001881,0.001881,12064,6/08/2017,45.560001,46.700001,45.209999,46.110001,46.110001,19821566,0,1,L,W
7/08/2017,3401.909912,3494.870117,3357.149902,3429.379883,3429.379883,366169429,7/08/2017,269.940002,299.549988,266.940002,296.51001,296.51001,229459233,7/08/2017,0.001881,0.002018,0.001881,0.001965,0.001965,13879,7/08/2017,46.110001,49.93,45.689999,49.130001,49.130001,38124611,1,1,W,W
8/08/2017,3429.379883,3437.149902,3251.030029,3348.790039,3348.790039,324058681,8/08/2017,296.51001,314.75,279.100006,295.279999,295.279999,439031586,8/08/2017,0.001965,0.001983,0.001853,0.001914,0.001914,13058,8/08/2017,49.130001,50.200001,46.900002,47.779999,47.779999,36171405,0,0,L,L
9/08/2017,3348.790039,3453.840088,3322.919922,3425.669922,3425.669922,242024460,9/08/2017,295.23999,310.179993,289.220001,298.279999,298.279999,173781086,9/08/2017,0.001914,0.00218,0.001843,0.001934,0.001934,13563,9/08/2017,47.779999,48.68,46.970001,46.970001,46.970001,18788211,1,1,W,W
10/08/2017,3425.669922,3706.47998,3409.790039,3654.370117,3654.370117,345135492,10/08/2017,298.279999,310.359985,295.940002,309.320007,309.320007,146799311,10/08/2017,0.001934,0.001957,0.0018,0.001871,0.001871,10170,10/08/2017,46.970001,47.619999,46.630001,47.110001,47.110001,21086959,0,1,L,W
11/08/2017,3654.370117,3967.26001,3611.360107,3871.620117,3871.620117,469532325,11/08/2017,309.320007,319.140015,303.709991,308.019989,308.019989,198463746,11/08/2017,0.001871,0.001998,0.001745,0.001854,0.001854,6192,11/08/2017,47.110001,47.77,46,46.27,46.27,26154345,0,1,L,W
12/08/2017,3871.620117,4189.419922,3847.310059,4062.600098,4062.600098,638917500,12/08/2017,308.019989,308.869995,288.040009,296.619995,296.619995,209757139,12/08/2017,0.001854,0.001883,0.001405,0.001779,0.001779,11409,12/08/2017,46.27,47.43,44,45.490002,45.490002,35331475,0,1,L,W
13/08/2017,4062.600098,4336.709961,3978.949951,4327.939941,4327.939941,540927757,13/08/2017,296.619995,306.299988,294.73999,299.160004,299.160004,138516552,13/08/2017,0.001779,0.001909,0.001688,0.001754,0.001754,11084,13/08/2017,45.490002,46.560001,45.150002,45.700001,45.700001,19459261,0,1,L,W
14/08/2017,4327.939941,4436.47998,3837.129883,4161.660156,4161.660156,872840682,14/08/2017,299.160004,299.709991,271.380005,286.519989,286.519989,209502360,14/08/2017,0.001754,0.001813,0.001591,0.001699,0.001699,15595,14/08/2017,45.700001,45.799999,41.779999,43.169998,43.169998,33786160,0,0,L,L
15/08/2017,4161.660156,4398.060059,3938.620117,4387.399902,4387.399902,472960334,15/08/2017,286.519989,303.290009,280.660004,301.380005,301.380005,143590085,15/08/2017,0.001699,0.001818,0.001663,0.001707,0.001707,14731,15/08/2017,43.169998,44.939999,42.099998,43.970001,43.970001,22142597,1,1,W,W
16/08/2017,4387.399902,4487.5,4194.100098,4278.919922,4278.919922,554232802,16/08/2017,301.380005,310.429993,298.190002,300.299988,300.299988,141776697,16/08/2017,0.001707,0.001775,0.001608,0.001695,0.001695,21840,16/08/2017,43.970001,44.740002,43.130001,43.830002,43.830002,18733697,0,0,L,L
17/08/2017,4278.919922,4362.72998,3978.280029,4105.370117,4105.370117,603898315,17/08/2017,300.299988,306.519989,287.170013,292.619995,292.619995,155333057,17/08/2017,0.001695,0.001725,0.001609,0.00168,0.00168,22306,17/08/2017,43.830002,47.919998,43.23,46.740002,46.740002,40574149,0,0,L,L
18/08/2017,4105.370117,4189.680176,3957.459961,4150.450195,4150.450195,462723151,18/08/2017,292.619995,298.790009,283.649994,293.019989,293.019989,133331931,18/08/2017,0.00168,0.001719,0.00159,0.001668,0.001668,12052,18/08/2017,46.740002,46.889999,43.389999,45.189999,45.189999,20514354,0,1,L,W
19/08/2017,4150.450195,4182.290039,4034.399902,4066.600098,4066.600098,288193446,19/08/2017,293.019989,298.779999,288.480011,298.200012,298.200012,86214711,19/08/2017,0.001668,0.001724,0.001595,0.001668,0.001668,11727,19/08/2017,45.189999,47.389999,44.07,45.810001,45.810001,17689808,0,0,L,L
20/08/2017,4066.600098,4097.25,3966.929932,4005.100098,4005.100098,365174045,20/08/2017,298.200012,345.440002,294.929993,321.850006,321.850006,371320147,20/08/2017,0.001668,0.001742,0.001638,0.001677,0.001677,19621,20/08/2017,45.810001,48.939999,45.27,48.09,48.09,30030772,1,0,W,L
21/08/2017,4005.100098,4142.680176,3612.209961,4089.699951,4089.699951,659657838,21/08/2017,321.850006,329.390015,293.089996,313.369995,313.369995,255666010,21/08/2017,0.001677,0.001733,0.001589,0.001699,0.001699,10956,21/08/2017,48.09,48.099998,44.849998,46.400002,46.400002,28209467,1,1,W,W
22/08/2017,4089.699951,4255.620117,4070.48999,4141.089844,4141.089844,402340258,22/08/2017,313.369995,325.100006,313.160004,317.399994,317.399994,136793702,22/08/2017,0.001699,0.001912,0.001678,0.001746,0.001746,16639,22/08/2017,46.400002,55.43,46.049999,53.439999,53.439999,83643726,1,1,W,W
23/08/2017,4141.089844,4364.109863,4111.709961,4318.350098,4318.350098,305373477,23/08/2017,317.399994,328.649994,315.940002,325.279999,325.279999,113467892,23/08/2017,0.001746,0.001872,0.001668,0.001804,0.001804,16421,23/08/2017,53.439999,53.580002,50.34,50.360001,50.360001,56389670,1,1,W,W
24/08/2017,4318.350098,4461.709961,4292.629883,4364.410156,4364.410156,362283252,24/08/2017,325.279999,337.23999,324.690002,330.059998,330.059998,142040413,24/08/2017,0.001804,0.001843,0.00169,0.001724,0.001724,9232,24/08/2017,50.360001,52.299999,49.779999,51.09,51.09,30861268,0,1,L,W
25/08/2017,4364.410156,4379.279785,4263.279785,4352.299805,4352.299805,199403922,25/08/2017,330.059998,334.700012,325.899994,332.859985,332.859985,70828266,25/08/2017,0.001724,0.001799,0.001644,0.001752,0.001752,6226,25/08/2017,51.09,52.130001,50.09,51.580002,51.580002,22089859,1,0,W,L
26/08/2017,4352.299805,4408.180176,4321.120117,4345.75,4345.75,185180843,26/08/2017,332.859985,347.920013,332.799988,347.880005,347.880005,113661914,26/08/2017,0.001752,0.001808,0.00171,0.001755,0.001755,6470,26/08/2017,51.580002,64.489998,51.369999,61.080002,61.080002,121485913,1,0,W,L
27/08/2017,4345.75,4403.129883,4195.22998,4390.310059,4390.310059,325285703,27/08/2017,347.880005,350.5,335.410004,347.660004,347.660004,155518324,27/08/2017,0.001755,0.00184,0.001703,0.001794,0.001794,88082,27/08/2017,61.080002,64.949997,58.869999,62.360001,62.360001,81891911,1,1,W,W
28/08/2017,4390.310059,4647.830078,4350.220215,4597.310059,4597.310059,455467850,28/08/2017,347.660004,375.179993,347.23999,372.350006,372.350006,245077133,28/08/2017,0.001794,0.00195,0.001777,0.001891,0.001891,836121,28/08/2017,62.360001,64.199997,61.169998,63.759998,63.759998,58218596,1,1,W,W
29/08/2017,4597.310059,4644.060059,4491.790039,4583.02002,4583.02002,313466398,29/08/2017,372.350006,390.640015,367.410004,383.859985,383.859985,247280361,29/08/2017,0.001891,0.002333,0.001777,0.002119,0.002119,2534992,29/08/2017,63.759998,66.57,61.860001,65.970001,65.970001,52584713,1,0,W,L
30/08/2017,4583.02002,4765.069824,4580.129883,4735.109863,4735.109863,338981145,30/08/2017,383.859985,389.640015,380.890015,388.329987,388.329987,129260777,30/08/2017,0.002119,0.00223,0.001963,0.0021,0.0021,2059652,30/08/2017,65.970001,74.589996,65.120003,73.029999,73.029999,129559211,0,1,L,W
